"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"TOTAL_PES";"POR_FEM";"POR_MAS";"POR_SI";"POR_BR";"POR_PT";"POR_PD";"POR_AM";"POR_IN";"RENDA_MEDIA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
2301307;"CE";933;56,9131832797428;43,0868167202572;0,857449088960343;28,9389067524116;8,78885316184352;58,9496248660236;2,03644158628081;0,428724544480171;279,048967022468;465,963844086021;486,139763779528;505,382152230971;505,061693548387;610;514,786089030207
2301406;"CE";455;60,8791208791209;39,1208791208791;1,0989010989011;16,4835164835165;3,51648351648352;64,1758241758242;0,21978021978022;14,5054945054945;264,397451229723;460,375423728814;462,849453551913;485,67868852459;492,181355932203;579,398907103825;496,360132890365
2301604;"CE";1202;57,9034941763727;42,0965058236273;0,415973377703827;37,2712146422629;9,23460898502496;51,6638935108153;0,998336106489185;0,415973377703827;270,189418063749;455,887903225806;468,397988826816;490,384022346369;500,444124423963;549,340782122905;493,070821081203
2301703;"CE";739;55,2097428958051;44,7902571041949;0,81190798376184;31,9350473612991;9,4722598105548;56,8335588633288;0,94722598105548;0;299,435284844384;470,239208633094;487,505565217391;503,103652173913;515,733992805755;660,660869565217;527,910257314064
2301851;"CE";376;59,0425531914894;40,9574468085106;0,531914893617021;23,6702127659574;10,1063829787234;65,6914893617021;0;0;369,457974311888;459,608363636364;487,912367491166;504,809187279152;504,899272727273;550,388692579505;501,743959971408
2301901;"CE";2330;57,6394849785408;42,3605150214592;1,07296137339056;23,0042918454936;12,1459227467811;59,9141630901288;3,47639484978541;0,386266094420601;541,408064057807;494,139869281046;506,368310657596;518,496428571429;533,786274509804;640,612244897959;539,143116193116
2301950;"CE";703;61,4509246088193;38,5490753911807;0,568990042674253;15,0782361308677;2,56045519203414;81,3655761024182;0,42674253200569;0;321,027096129965;459,262554112554;482,680412371134;497,817113402062;500,574025974026;554,309278350515;499,296258932325
2302008;"CE";715;63,0769230769231;36,9230769230769;0,839160839160839;32,4475524475524;7,41258741258741;57,9020979020979;1,3986013986014;0;295,782604817405;472,035273368607;495,667244367418;510,41993067591;517,068783068783;661,317157712305;531,558219895288
2302057;"CE";476;58,1932773109244;41,8067226890756;0,210084033613445;20,3781512605042;7,35294117647059;71,0084033613445;0,840336134453782;0,210084033613445;260,858845260233;462,051734104046;482,34469273743;499,935754189944;499,641329479769;592,402234636872;507,634314835787
2302107;"CE";1739;57,7918343875791;42,2081656124209;0,862564692351926;19,7239792984474;9,48821161587119;68,8326624496837;0,97757331799885;0,115008625646924;271,577871543829;459,273417721519;466,137093275488;486,917642805495;486,139389426657;553,362255965293;490,57265544989
2302206;"CE";1286;56,8429237947123;43,1570762052877;2,099533437014;25,3499222395023;8,16485225505443;62,6749611197512;1,16640746500778;0,544323483670295;312,27802936583;468,363775023832;482,855762081784;503,808643122677;503,901048617731;588,828996282528;509,789091250469
2302305;"CE";592;53,5472972972973;46,4527027027027;11,8243243243243;22,972972972973;6,25;58,4459459459459;0,506756756756757;0;330,787346109502;477,967540322581;490,897647058824;512,240392156863;531,898991935484;656,745098039216;534,272085646312
2302404;"CE";1281;59,1725214676034;40,8274785323966;0,546448087431694;29,352068696331;2,81030444964871;66,0421545667447;0,78064012490242;0,468384074941452;310,56314387941;463,520675537359;468,733366434955;490,798212512413;493,645854657114;532,333664349553;489,941708542714
2302503;"CE";2484;58,695652173913;41,304347826087;0,845410628019324;28,9452495974235;8,65539452495974;60,1449275362319;1,12721417069243;0,281803542673108;415,384473628045;476,601479452055;488,968707482993;506,945892203035;513,228219178082;611,554160125589;519,909623787701
2302602;"CE";1821;55,9582646897309;44,0417353102691;0,658978583196046;24,5469522240527;10,8182317408018;62,8226249313564;0,71389346512905;0,439319055464031;376,721085427904;480,945896877269;498,671899088998;512,193202522775;518,930428467683;577,477224947442;517,895408670931
2302701;"CE";1190;59,4117647058824;40,5882352941176;0,840336134453782;28,0672268907563;12,0168067226891;57,8991596638656;1,00840336134454;0,168067226890756;253,798388156801;458,394572864322;475,836059113301;493,021871921182;500,3391959799;589,871921182266;503,684389275074
2302800;"CE";2448;53,4313725490196;46,5686274509804;0,65359477124183;22,2222222222222;5,55555555555556;70,3022875816993;0,898692810457516;0,367647058823529;265,240643921574;470,031375838926;494,638465608466;510,083703703704;525,260346756152;623,978835978836;525,397631408176
2303006;"CE";928;55,0646551724138;44,9353448275862;0,754310344827586;27,0474137931034;6,89655172413793;64,1163793103448;1,07758620689655;0,107758620689655;229,645915666051;450,891003911343;455,626125;481,11675;492,621642764016;574,75;491,323970513472
2303105;"CE";1028;53,8910505836576;46,1089494163424;0,583657587548638;27,0428015564202;8,36575875486381;63,6186770428016;0,389105058365759;0;299,923394783367;480,340826245444;491,2463356974;511,889716312057;530,874605103281;615,626477541371;526,219741873805
2303204;"CE";902;57,3170731707317;42,6829268292683;1,55210643015521;25,3880266075388;10,9756097560976;58,4257206208426;3,10421286031042;0,554323725055432;211,730764210845;473,323190546529;492,45513748191;506,342402315485;519,980059084195;643,415340086831;527,352028012839
2303501;"CE";1809;56,3847429519071;43,6152570480929;1,10558319513543;23,2172470978441;6,74405749032615;67,3852957435047;1,10558319513543;0,442233278054174;365,388701835754;471,479254571027;488,756589673913;508,913179347826;510,460126582278;597,89402173913;515,838526170799
2303709;"CE";7509;56,638700226395;43,361299773605;1,79784258889333;26,7811958982554;9,49527233985884;58,1835131175922;1,1452923158876;2,59688373951258;453,359227006161;477,137768938709;494,803485347668;513,374041962892;506,558705478214;590,726547598405;516,930684342277
2303808;"CE";692;57,2254335260116;42,7745664739884;1,30057803468208;33,5260115606936;3,46820809248555;60,4046242774566;1,30057803468208;0;312,779563388843;461,032698961938;467,416891891892;490,823648648649;496,485467128028;557,905405405405;494,88536834925
2303907;"CE";431;59,1647331786543;40,8352668213457;0,928074245939675;24,1299303944316;8,81670533642691;65,8932714617169;0,232018561484919;0;255,103075580967;464,839772727273;485,633798882682;505,4;497,176420454545;607,877094972067;512,395838020247
2304004;"CE";799;54,3178973717146;45,6821026282854;1,00125156445557;24,5306633291614;4,63078848560701;69,2115143929912;0,625782227784731;0;302,392297355822;469,2303125;491,028614916286;502,745662100457;536,23953125;598,751902587519;519,775576745617
2304103;"CE";2626;55,2170601675552;44,7829398324448;1,56130997715156;30,959634424981;5,82635186595583;58,5681645087586;1,02817974105103;2,05635948210206;461,315816715325;477,702717664821;498,970333988212;510,96989194499;518,375993960745;653,143418467584;532,160950208292
2304202;"CE";4294;59,1057289240801;40,8942710759199;1,30414531904984;33,8379133674895;12,8551467163484;50,0698649278062;1,51374010246856;0,419189566837448;612,131086284537;493,883014728925;512,368742442564;525,080501813785;531,810905672203;653,941958887545;543,855721820189
2304251;"CE";530;59,2452830188679;40,7547169811321;10;30,7547169811321;3,0188679245283;55,6603773584906;0,566037735849057;0;387,368726148275;487,501785714286;506,442640692641;517,581818181818;551,365178571429;674,242424242424;547,770245398773
2304285;"CE";2185;55,2860411899313;44,7139588100686;1,51029748283753;36,7963386727689;7,36842105263158;52,5400457665904;1,37299771167048;0,411899313501144;1423,781808465;507,470200387847;522,210669975186;535,422828784119;559,163089851325;654,950372208437;556,212723833543
2304301;"CE";644;60,4037267080745;39,5962732919255;0,31055900621118;32,7639751552795;5,27950310559006;60,8695652173913;0,77639751552795;0;384,248884711131;477,449655172414;496,350900900901;513,76509009009;527,764597701149;593,018018018018;521,825476839237
2304350;"CE";905;50,0552486187845;49,9447513812155;0,883977900552486;30,939226519337;7,62430939226519;58,6740331491713;1,65745856353591;0,220994475138122;328,282956928001;465,497183098592;475,793074792244;501,58864265928;514,109577464789;578,698060941828;507,25331846068
2304400;"CE";73356;55,2374720540924;44,7625279459076;1,8621516985659;37,6274606030863;8,18474289764982;51,0687605649163;1,01968482469055;0,237199411091117;1041,14588952772;508,162046912291;527,876073871653;535,738252156674;555,088836888425;659,546339459537;557,721746096915
2304707;"CE";1640;55,1829268292683;44,8170731707317;0,24390243902439;19,6341463414634;6,82926829268293;72,4390243902439;0,731707317073171;0,121951219512195;260,967677228513;455,83298816568;464,198992080634;485,325269978402;490,036908284024;533,218142548596;485,860180468636
2305001;"CE";1658;56,9360675512666;43,0639324487334;0,723763570566948;31,4234016887817;3,86007237635706;62,3642943305187;1,20627261761158;0,422195416164053;318,359518173289;470,450710545999;492,708484408992;505,315591007977;514,558115183246;643,46627991298;525,704301864631
2305209;"CE";509;57,5638506876228;42,4361493123772;0,392927308447937;33,0058939096267;5,69744597249509;60,5108055009823;0,392927308447937;0;356,553537717903;483,310120481928;492,631026252983;510,576372315036;524,672289156627;701,479713603819;542,681648298994
2305233;"CE";2148;54,4227188081937;45,5772811918063;0,74487895716946;21,8808193668529;8,37988826815642;67,3184357541899;1,39664804469274;0,279329608938547;359,822972457193;468,47914507772;484,511596009975;505,508541147132;503,694430051813;578,491271820449;508,471936708861
2305308;"CE";763;57,1428571428571;42,8571428571429;2,75229357798165;28,1782437745741;4,19397116644823;63,040629095675;1,44167758846658;0,393184796854522;360,498664061983;474,968378812199;491,189133858268;504,564881889764;505,876243980738;612,409448818898;518,010155506189
2305357;"CE";624;58,0128205128205;41,9871794871795;0,801282051282051;31,0897435897436;10,2564102564103;57,0512820512821;0,801282051282051;0;381,822932480714;476,878177458034;485,927252252252;507,456306306306;510,285371702638;594,81981981982;515,60918744229
2305407;"CE";1948;58,8809034907597;41,1190965092402;0,66735112936345;25,4620123203285;5,95482546201232;66,7864476386037;0,82135523613963;0,308008213552361;305,302068713129;461,342247799594;475,378902116402;496,131944444444;496,832024373731;564,232804232804;498,967663551402
2305506;"CE";3246;58,0098582871226;41,9901417128774;0,862600123228589;38,0160197165742;6,50030807147258;53,388786198398;0,893407270486753;0,338878619839803;492,476455983899;481,990855106888;497,559680486877;513,612856599467;524,80467141726;620,669456066946;528,114854316408
2305605;"CE";701;58,0599144079886;41,9400855920114;1,85449358059914;31,3837375178317;6,41940085592011;59,0584878744651;0,998573466476462;0,285306704707561;295,139561188099;459,358683729433;476,626325088339;492,481625441696;498,650091407678;564,664310954064;498,619591690544
2305803;"CE";1611;57,0453134698945;42,9546865301055;1,6139044072005;34,0782122905028;3,1657355679702;59,9627560521415;1,0552451893234;0,124146492861577;303,385236659736;469,069678864824;477,926666666667;496,92673992674;507,204107542942;619,824175824176;514,390299719474
2305902;"CE";1040;57,8846153846154;42,1153846153846;0,769230769230769;27,4038461538462;3,26923076923077;66,9230769230769;1,25;0,384615384615385;270,762336992521;462,733173076923;477,463869463869;497,617948717949;495,502163461538;604,522144522145;507,916941953752
2306009;"CE";478;61,9246861924686;38,0753138075314;0,209205020920502;32,2175732217573;7,74058577405858;58,7866108786611;0,627615062761506;0,418410041841004;316,783121521551;471,131793478261;490,183804627249;504,694858611825;504,372010869565;588,53470437018;512,313820283762
2306108;"CE";692;52,8901734104046;47,1098265895954;0,578034682080925;16,6184971098266;4,76878612716763;77,1676300578035;0,867052023121387;0;238,12934605239;468,823717948718;481,842710472279;507,715605749487;523,66858974359;601,190965092403;516,971756362119
2306256;"CE";986;54,5638945233266;45,4361054766734;1,01419878296146;23,3265720081136;6,3894523326572;68,8640973630832;0,304259634888438;0,101419878296146;505,853137009401;473,081880108992;486,078083989501;509,769816272966;513,878610354223;564,461942257218;509,692354821524
2306306;"CE";1569;55,704270235819;44,295729764181;0,382409177820268;27,5971956660293;2,67686424474187;68,4512428298279;0,82855321861058;0,0637348629700446;329,59504137018;474,463557312253;490,930557677616;507,49243697479;527,150671936759;617,708174178762;523,859021217284
2306405;"CE";4332;55,0323176361957;44,9676823638042;0,646352723915051;20,4755309325946;4,61680517082179;72,7608494921514;0,715604801477378;0,784856879039704;331,089394313552;464,835103329506;475,882964415803;497,411599887924;505,415671641791;595,752311571869;508,078189533239
2306553;"CE";1018;55,4027504911591;44,5972495088409;1,96463654223969;24,1650294695481;6,58153241650295;58,6444007858546;0,589390962671906;8,05500982318271;342,73861537243;466,108040201005;473,043345543346;492,771306471306;502,252763819095;613,626373626374;509,848703383551
2306603;"CE";836;53,4688995215311;46,5311004784689;0,598086124401914;10,6459330143541;2,03349282296651;85,8851674641148;0,717703349282297;0,119617224880383;178,648941523057;447,697329376855;448,656725146199;470,74283625731;485,7146884273;609,766081871345;492,667352941176
2306702;"CE";358;54,7486033519553;45,2513966480447;0,279329608938547;27,3743016759777;3,91061452513966;67,5977653631285;0,837988826815642;0;282,651539704709;454,544137931034;471,430564784053;489,717607973422;499,11275862069;470,166112956811;476,996695886716
2306900;"CE";1280;58,671875;41,328125;0,15625;31,953125;8,046875;58,671875;0,859375;0,3125;363,058729505867;464,3931;481,919789674952;499,73690248566;507,7005;568,049713193117;504,687913585053
2307007;"CE";1253;54,828411811652;45,171588188348;0,638467677573823;32,7214684756584;9,89624900239425;55,8659217877095;0,638467677573823;0,239425379090184;224,986431874612;472,48230184582;482,307660455487;501,574327122153;516,347231270358;609,233954451346;516,806329113924
2307106;"CE";1447;62,6814098134071;37,318590186593;0,967519004837595;21,2163096060815;9,19143054595715;66,9661368348307;1,52038700760194;0,138217000691085;318,57586988829;465,2913153457;482,78;499,382469135802;504,284738617201;587,687242798354;508,107794582018
2307254;"CE";1066;57,4108818011257;42,5891181988743;1,12570356472795;28,2363977485929;4,59662288930582;65,1969981238274;0,562851782363977;0,281425891181989;425,540119323089;473,680229885057;484,117351598174;505,385844748858;537,541034482759;655,958904109589;531,407348901099
2307304;"CE";9849;57,2748502386029;42,7251497613971;1,08640471113819;36,7651538227231;10,0416285917352;50,3909026297086;1,41131079297391;0,304599451720987;669,870539385376;497,297728885735;517,206295333242;528,080539208978;543,154662881476;656,083207882852;548,773930187998
2307403;"CE";955;54,1361256544503;45,8638743455497;0,104712041884817;36,6492146596859;7,95811518324607;54,4502617801047;0,732984293193717;0,104712041884817;337,432381081193;468,419201030928;473,804720496894;493,826956521739;526,069072164948;554,981366459627;503,510562137635
2307502;"CE";893;54,3113101903695;45,6886898096305;0,783874580067189;27,8835386338186;9,96640537513998;60,6942889137738;0,671892497200448;0;280,752809052774;468,977958579882;475,314367816092;499,32974137931;504,408431952663;632,64367816092;516,477180232558
2307601;"CE";2389;56,4252825449979;43,5747174550021;0,920887400586019;38,8865634156551;6,52992884051905;52,4068647969862;0,962745918794475;0,293009627459188;556,813842769772;497,056504961411;513,012018977333;523,238060094887;541,801267916207;657,807063784924;547,066680974354
2307635;"CE";429;52,4475524475524;47,5524475524476;0,466200466200466;14,6853146853147;3,26340326340326;81,3519813519814;0,233100233100233;0;201,108442617212;458,716507936508;472,421752265861;491,512990936556;484,840317460317;594,199395770393;500,901293900185
2307650;"CE";6355;54,6026750590087;45,3973249409913;2,97403619197482;28,3713611329662;8,76475216365067;57,309205350118;0,849724626278521;1,7309205350118;449,840163201353;476,644879585865;496,859054608245;515,716749406432;509,359846950259;600,466220591409;520,256427474215
2307700;"CE";2553;54,75910693302;45,24089306698;14,2969056012534;20,7990599294947;6,73717195456326;56,4042303172738;1,56678417547983;0,195848021934978;448,57645601813;473,387774798928;489,542427385892;508,689159751037;507,616675603217;589,875518672199;514,131154088711
2307809;"CE";1488;54,2338709677419;45,7661290322581;1,41129032258065;22,5806451612903;5,37634408602151;68,6827956989247;1,68010752688172;0,268817204301075;350,47743256228;466,727768860353;469,143144848954;489,368396591789;513,435313001605;597,428350116189;507,46293794187
2308005;"CE";1249;52,5220176140913;47,4779823859087;0,800640512409928;18,8951160928743;9,60768614891914;70,0560448358687;0,480384307445957;0,160128102481986;290,785892002491;460,86517571885;469,895525494277;488,341207075963;498,745686900958;571,175858480749;497,971035496744
2308104;"CE";1282;58,0343213728549;41,9656786271451;1,79407176287051;27,6911076443058;10,2184087363495;59,3603744149766;0,78003120124805;0,15600624024961;287,87965190179;467,459326923077;486,462488306829;499,393732460243;503,000961538462;616,407857811038;514,86646491394
2308302;"CE";950;58,7368421052632;41,2631578947368;0,210526315789474;26;14,4210526315789;58,421052631579;0,526315789473684;0,421052631578947;339,771205421888;476,874242424242;491,573965287049;505,825901201602;507,293250688705;635,006675567423;523,703190051365
2308401;"CE";943;59,2788971367975;40,7211028632025;0,95440084835631;25,7688229056204;9,96818663838812;62,6723223753977;0,530222693531283;0,106044538706257;389,213506051272;473,032088520055;489,81632928475;502,870850202429;509,629322268326;622,726045883941;519,892450258926
2308500;"CE";1075;57,953488372093;42,046511627907;0,651162790697674;33,6744186046512;5,30232558139535;59,5348837209302;0,651162790697674;0,186046511627907;284,706031620524;465,832663316583;485,15035971223;498,546642685851;508,062939698492;580,52757793765;508,007865168539
2308609;"CE";635;57,7952755905512;42,2047244094488;1,25984251968504;16,3779527559055;4,25196850393701;54,9606299212598;0,78740157480315;22,3622047244094;215,910007986502;451,774732334047;466,798752598753;491,623076923077;502,71113490364;571,143451143451;497,040723601178
2308708;"CE";1400;55,6428571428571;44,3571428571429;0,785714285714286;37;5,35714285714286;56,2142857142857;0,428571428571429;0,214285714285714;452,770885499382;477,526810912512;493,170806890299;510,974977334542;525,38334901223;656,990027198549;533,270708371665
2309003;"CE";1044;51,8199233716475;48,1800766283525;0,574712643678161;33,2375478927203;6,22605363984674;58,9080459770115;0,957854406130268;0,0957854406130268;331,439991312693;474,755;491,414923747277;501,239433551198;522,980222222222;604,204793028322;519,077382520861
2309102;"CE";315;57,7777777777778;42,2222222222222;0,317460317460317;29,2063492063492;8,57142857142857;60,6349206349206;1,26984126984127;0;271,71283465723;475,478884462151;495,288326848249;507,433073929961;508,011553784861;649,649805447471;527,506284367636
2309201;"CE";666;59,9099099099099;40,0900900900901;0,750750750750751;29,7297297297297;9,75975975975976;58,4084084084084;1,35135135135135;0;315,045812973688;460,16996124031;473,571509433962;490,450188679245;490,815503875969;554,641509433962;494,126620900076
2309300;"CE";1648;55,5825242718447;44,4174757281553;0,606796116504854;25,7888349514563;5,52184466019417;64,9878640776699;0,788834951456311;2,30582524271845;311,053079158436;460,038001514005;474,163481481481;494,152148148148;491,787509462528;576,814814814815;499,594680215182
2309409;"CE";1027;61,6358325219085;38,3641674780915;3,79746835443038;23,17429406037;4,47906523855891;67,2833495618306;0,584225900681597;0,68159688412853;242,445577355837;465,358215962441;472,302304147465;494,757834101383;513,298004694836;560,990783410138;501,430663881151
2309458;"CE";906;51,8763796909492;48,1236203090508;0;20,4194260485651;7,6158940397351;71,6335540838852;0,33112582781457;0;270,393869586355;455,617927170868;468,041232876712;486,20095890411;487,243277310924;523,945205479452;484,32274737424
2309508;"CE";477;56,3941299790356;43,6058700209644;0,209643605870021;34,3815513626834;7,12788259958071;57,4423480083857;0,209643605870021;0,628930817610063;265,309019888218;461,319306930693;472,551666666667;496,904523809524;490,435148514852;523,571428571429;489,158800773694
2309607;"CE";2206;57,116953762466;42,883046237534;0,407978241160471;29,0571169537625;10,2447869446963;58,9301903898459;1,08794197642792;0,271985494106981;392,511887496092;473,10658436214;491,394100964265;510,364605785593;514,025808348031;583,43732274532;514,763870670809
2309706;"CE";1651;55,2998182919443;44,7001817080557;1,27195639006663;20,7147183525136;8,78255602665051;66,8079951544518;0,726832222895215;1,69594185342217;363,204663926532;469,054632034632;483,284372402328;504,046051537822;501,694199134199;587,763923524522;509,554553133975
2309805;"CE";1012;55,7312252964427;44,2687747035573;1,08695652173913;23,4189723320158;9,78260869565217;64,1304347826087;1,08695652173913;0,494071146245059;224,332652192168;451,098656898657;451,141134751773;473,201891252955;474,682661782662;550,543735224586;480,356585249042
2310209;"CE";1149;56,1357702349869;43,8642297650131;1,13141862489121;21,5839860748477;8,70322019147084;67,0147954743255;1,30548302872063;0,261096605744125;428,311492512468;469,933821871477;483,721506550218;504,103711790393;502,359526493799;580,28384279476;508,3618089341
2310258;"CE";1022;58,5127201565558;41,4872798434442;0,978473581213307;24,6575342465753;5,67514677103718;66,9275929549902;1,46771037181996;0,293542074363992;324,071686723284;478,427135678392;491,642926829268;507,989634146341;525,441582914573;616,463414634146;524,254244817374
2310308;"CE";670;60,8955223880597;39,1044776119403;1,04477611940299;28,0597014925373;7,61194029850746;61,3432835820895;1,64179104477612;0,298507462686567;265,444147547974;455,695756457565;469,63665480427;494,602846975089;487,271217712177;530,498220640569;487,772815884477
2310506;"CE";969;55,5211558307534;44,4788441692466;0,515995872033024;21,155830753354;6,29514963880289;71,2074303405573;0,825593395252838;0;282,301093018494;462,218538565629;476,118181818182;491,788961038961;493,411096075778;541,480519480519;493,252059134108
2310704;"CE";1412;57,4362606232295;42,5637393767705;0,637393767705382;30,2407932011331;4,74504249291785;63,314447592068;0,84985835694051;0,212464589235128;350,582310427474;469,50614973262;487,079166666667;506,920833333333;508,376114081996;595,104166666667;513,654719298246
2310852;"CE";716;53,6312849162011;46,3687150837989;0,279329608938547;20,391061452514;11,8715083798883;66,0614525139665;1,39664804469274;0;322,118580750643;464,335611510791;471,672020725389;496,466493955095;497,399460431655;582,832469775475;502,891154791155
2311108;"CE";683;57,9795021961933;42,0204978038067;0,292825768667643;23,4260614934114;8,199121522694;66,6178623718887;1,17130307467057;0,292825768667643;309,651309767831;467,301486988848;476,693989071038;495,001092896175;502,202044609665;575,737704918033;503,537825927286
2311264;"CE";546;59,8901098901099;40,1098901098901;1,0989010989011;31,8681318681319;5,67765567765568;57,1428571428571;0,732600732600733;3,47985347985348;249,733698194662;454,342857142857;477,077682403433;495,531759656652;499,048883928571;558,454935622318;497,208151700087
2311306;"CE";2945;54,2275042444822;45,7724957555178;1,76570458404075;29,1001697792869;7,06281833616299;61,2563667232598;0,780984719864177;0,033955857385399;391,096338837073;471,398224852071;485,358779631256;501,025373134328;499,650751024124;559,367866549605;503,617536515853
2311405;"CE";1939;55,0799381124291;44,9200618875709;1,08303249097473;25,4770500257865;6,49819494584837;66,1165549252192;0,567302733367715;0,257864878803507;408,982771172083;468,152488070893;484,858546168959;502,988801571709;511,936673483299;578,572364112639;509,609274783766
2311603;"CE";1084;55,5350553505535;44,4649446494465;0,922509225092251;14,6678966789668;7,01107011070111;77,2140221402214;0;0,18450184501845;268,702378156233;457,548744292237;476,278396436526;493,431069042316;495,012557077626;562,93986636971;497,24759334233
2311801;"CE";1750;54,6285714285714;45,3714285714286;4,22857142857143;33,8857142857143;6,17142857142857;54,9142857142857;0,514285714285714;0,285714285714286;506,306248470625;492,202218430034;512,610325203252;522,539349593496;546,029863481229;619,788617886179;539,009297315214
2312007;"CE";956;56,4853556485356;43,5146443514644;1,56903765690377;21,8619246861925;8,57740585774059;66,3179916317992;1,35983263598326;0,313807531380753;281,953059731354;467,124809160305;477,091299019608;493,499142156863;504,75737913486;605,269607843137;509,9007960199
2312106;"CE";403;62,531017369727;37,468982630273;0;28,5359801488834;1,24069478908189;69,2307692307692;0,496277915632754;0,496277915632754;262,235037339005;457,451712328767;465,077491961415;478,522186495177;484,932191780822;526,559485530547;482,792089650626
2312205;"CE";1228;56,0260586319218;43,9739413680782;3,01302931596091;19,7882736156352;5,29315960912052;71,6612377850163;0,244299674267101;0;330,123113304132;461,5075;469,366324626866;487,43078358209;493,709807692308;549,813432835821;492,543901057402
2312304;"CE";1996;57,6653306613226;42,3346693386774;0,450901803607214;34,8697394789579;5,26052104208417;57,6653306613226;0,551102204408818;1,20240480961924;382,827833269533;472,798481166464;488,253154761905;502,43880952381;506,715127582017;633,761904761905;521,046795487278
2312403;"CE";1922;53,0697190426639;46,9302809573361;1,76899063475546;16,0770031217482;3,95421436004162;77,159209157128;0,624349635796046;0,416233090530697;368,463732315551;458,862296243799;469,845147969718;492,638472126635;502,300566973777;562,07845836201;497,338741122406
2312700;"CE";685;55,3284671532847;44,6715328467153;1,02189781021898;29,9270072992701;7,00729927007299;61,3138686131387;0,437956204379562;0,291970802919708;328,405534793187;471,626618705036;498,099301919721;510,095462478185;520,654316546763;600,488656195462;520,481737901801
2312908;"CE";7187;53,4715458466676;46,5284541533324;1,46097119799638;33,3657993599555;7,68053429803812;56,268262139975;1,07137887853068;0,153054125504383;695,528909800363;496,982412337066;516,864641966512;526,794780904881;557,770956489811;648,653366583541;549,67859821171
2313005;"CE";631;57,6862123613312;42,3137876386688;0,316957210776545;32,1711568938193;9,03328050713154;57,8446909667195;0,475435816164818;0,158478605388273;381,847282733379;466,644676806084;480,843333333333;495,917407407407;501,652851711027;553,37037037037;499,848540419162
2313104;"CE";903;59,6899224806201;40,3100775193798;0,221483942414175;41,1960132890365;6,75526024363234;51,1627906976744;0,553709856035437;0,110741971207087;404,76793914465;479,184788732394;494,22124137931;514,940275862069;524,519295774648;621,268965517241;527,035326842837
2313203;"CE";902;57,4279379157428;42,5720620842572;4,21286031042129;17,7383592017738;5,09977827050998;71,1751662971175;0,554323725055432;1,21951219512195;255,096825405624;456,914442700157;475,237257824143;492,562742175857;488,105337519623;559,910581222057;495,001947064192
2313302;"CE";1802;55,4938956714761;44,5061043285239;1,10987791342952;36,6259711431743;7,93562708102109;52,7192008879023;1,165371809101;0,443951165371809;389,664048786181;469,608579881657;484,44556422995;502,121717530163;511,581952662722;592,888573456352;512,483465589381
2313351;"CE";859;54,0162980209546;45,9837019790454;0,116414435389988;17,9278230500582;8,14901047729918;72,9918509895227;0,814901047729918;0;203,093577906119;453,719424460432;469;485,701985815603;495,093525179856;502,723404255319;481,286704707561
2313401;"CE";2723;56,9225119353654;43,0774880646346;1,13845023870731;29,6364304076386;4,77414616232097;62,4311421226588;1,79948586118252;0,220345207491737;464,147725991497;476,773910915321;491,85119774542;507,029685298262;511,894909446892;612,653828088304;520,462885515134
2313500;"CE";1577;56,6899175649968;43,3100824350032;1,26823081800888;20,4819277108434;6,7850348763475;70,1331642358909;1,26823081800888;0,0634115409004439;293,192865354807;463,304166666667;475,221541950113;496,049659863946;505,64274691358;595,812547241119;507,393232738912
2313609;"CE";1080;59,3518518518519;40,6481481481482;1,11111111111111;30,462962962963;5,46296296296296;61,6666666666667;1,01851851851852;0,277777777777778;380,637422710905;474,902031063321;493,276124567474;506,386043829296;524,045161290323;619,677047289504;523,996701754386
2313807;"CE";1359;54,2310522442973;45,7689477557027;2,06033848417954;15,7468727005151;5,37159676232524;76,6004415011038;0,147167034584253;0,0735835172921266;269,466161962421;462,754200542005;468,396742957746;495,327552816901;499,00027100271;582,411971830986;501,791711134827
2313906;"CE";569;53,0755711775044;46,9244288224956;0,351493848857645;16,1687170474517;7,55711775043937;74,3409490333919;1,5817223198594;0;283,608313422323;460,048459958932;461,933534136546;482,021485943775;496,196509240246;523,453815261044;484,789667747164
2313955;"CE";929;53,8213132400431;46,1786867599569;0,430570505920344;32,9386437029063;6,24327233584499;59,6340150699677;0,753498385360603;0;340,716211851717;481,079337748344;490,911666666667;506,661794871795;532,855364238411;627,410256410256;528,054025974026
2314003;"CE";1352;56,1390532544379;43,8609467455621;0,369822485207101;30,103550295858;7,32248520710059;61,612426035503;0,517751479289941;0,0739644970414201;328,989902426956;468,705903398927;479,094964664311;499,003180212014;511,072540250447;581,501766784452;507,965092329545
2314102;"CE";2140;56,0280373831776;43,9719626168224;0,560747663551402;16,3084112149533;4,39252336448598;77,8504672897196;0,654205607476636;0,233644859813084;252,386080562467;465,787820512821;480,187100456621;497,74200913242;501,797319347319;593,10502283105;507,922180018416
2400109;"RN";559;62,7906976744186;37,2093023255814;0,715563506261181;48,1216457960644;8,40787119856887;41,8604651162791;0,894454382826476;0;591,496423474458;486,526558891455;508,405869074492;523,824153498871;526,64064665127;660,767494356659;541,548656036446
2400208;"RN";2285;61,4879649890591;38,5120350109409;1,13785557986871;36,1925601750547;11,3785557986871;49,7155361050328;1,40043763676149;0,175054704595186;479,473916219557;476,264078245406;493,221746575342;507,479109589041;499,555720213397;616,141552511416;518,993731170336
